2014.06.17,16:00,1.69595,1.69659,1.69478,1.69606,2826
2014.06.17,17:00,1.69606,1.69682,1.69529,1.69680,2547
2014.06.17,18:00,1.69681,1.69682,1.69570,1.69627,2104
2014.06.17,19:00,1.69627,1.69674,1.69588,1.69641,1431
2014.06.17,20:00,1.69644,1.69655,1.69555,1.69573,1139
2014.06.17,21:00,1.69571,1.69587,1.69514,1.69547,888
2014.06.17,22:00,1.69546,1.69609,1.69532,1.69606,800
2014.06.17,23:00,1.69605,1.69634,1.69574,1.69634,704
2014.06.18,00:00,1.69605,1.69628,1.69569,1.69607,604
2014.06.18,01:00,1.69602,1.69623,1.69583,1.69584,784
2014.06.18,02:00,1.69585,1.69597,1.69552,1.69597,563
2014.06.18,03:00,1.69596,1.69646,1.69593,1.69615,808
2014.06.18,04:00,1.69613,1.69662,1.69606,1.69638,859
2014.06.18,05:00,1.69638,1.69653,1.69626,1.69635,659
2014.06.18,06:00,1.69635,1.69638,1.69613,1.69619,670
2014.06.18,07:00,1.69620,1.69623,1.69573,1.69576,869
2014.06.18,08:00,1.69574,1.69612,1.69566,1.69608,927
2014.06.18,09:00,1.69607,1.69703,1.69606,1.69636,1618
2014.06.18,10:00,1.69637,1.69849,1.69624,1.69656,2602
2014.06.18,11:00,1.69660,1.70017,1.69334,1.69446,4289
2014.06.18,12:00,1.69447,1.69519,1.69314,1.69392,2757
2014.06.18,13:00,1.69393,1.69446,1.69314,1.69437,2566
2014.06.18,14:00,1.69436,1.69522,1.69410,1.69423,2227
2014.06.18,15:00,1.69417,1.69518,1.69392,1.69461,2036
2014.06.18,16:00,1.69459,1.69541,1.69359,1.69511,2704
2014.06.18,17:00,1.69512,1.69539,1.69341,1.69373,2690
2014.06.18,18:00,1.69374,1.69511,1.69362,1.69486,2217
2014.06.18,19:00,1.69486,1.69505,1.69459,1.69484,1528
2014.06.18,20:00,1.69484,1.69547,1.69371,1.69445,1561
2014.06.18,21:00,1.69447,1.69765,1.69208,1.69534,5521
2014.06.18,22:00,1.69533,1.69997,1.69454,1.69869,2973
2014.06.18,23:00,1.69871,1.69938,1.69851,1.69927,1383
2014.06.19,00:00,1.69920,1.69920,1.69772,1.69901,1224
2014.06.19,01:00,1.69899,1.69915,1.69864,1.69878,719
2014.06.19,02:00,1.69879,1.69979,1.69868,1.69963,554
2014.06.19,03:00,1.69962,1.70033,1.69918,1.69949,1192
2014.06.19,04:00,1.69949,1.69979,1.69904,1.69911,1021
2014.06.19,05:00,1.69911,1.69935,1.69898,1.69935,757
2014.06.19,06:00,1.69933,1.69969,1.69919,1.69938,743
2014.06.19,07:00,1.69938,1.69950,1.69896,1.69927,1111
2014.06.19,08:00,1.69927,1.69931,1.69837,1.69909,1233
2014.06.19,09:00,1.69907,1.70170,1.69898,1.70154,3035
2014.06.19,10:00,1.70152,1.70152,1.70031,1.70049,2479
2014.06.19,11:00,1.70052,1.70243,1.69976,1.70181,3525
2014.06.19,12:00,1.70182,1.70273,1.70166,1.70187,2426
2014.06.19,13:00,1.70188,1.70221,1.70127,1.70176,1876
2014.06.19,14:00,1.70176,1.70335,1.70164,1.70276,2290
2014.06.19,15:00,1.70277,1.70358,1.70261,1.70336,2670
2014.06.19,16:00,1.70336,1.70455,1.70319,1.70361,2756
2014.06.19,17:00,1.70362,1.70616,1.70330,1.70530,3629
2014.06.19,18:00,1.70532,1.70547,1.70377,1.70444,2666
2014.06.19,19:00,1.70445,1.70462,1.70358,1.70459,1781
2014.06.19,20:00,1.70460,1.70460,1.70317,1.70380,1787
2014.06.19,21:00,1.70379,1.70429,1.70352,1.70414,1085
2014.06.19,22:00,1.70410,1.70413,1.70340,1.70345,1023
2014.06.19,23:00,1.70344,1.70436,1.70344,1.70379,738
2014.06.20,00:00,1.70390,1.70404,1.70361,1.70383,660
2014.06.20,01:00,1.70377,1.70404,1.70350,1.70374,416
2014.06.20,02:00,1.70373,1.70380,1.70356,1.70374,624
2014.06.20,03:00,1.70374,1.70381,1.70322,1.70377,676
2014.06.20,04:00,1.70378,1.70463,1.70376,1.70455,903
2014.06.20,05:00,1.70455,1.70490,1.70445,1.70448,603
